,dt,flight,alt_baro,alt_geom,gs,track,geom_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,nav_modes,lat,lon,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,mlat,tisb,messages,seen,rssi
794,2022-10-17 00:12:18.556903,CGOHI   ,22400,22125,299.9,68.5,-1568,0554,none,A1,1013.6,8000,85.8,,44.861042,-75.393141,8,186,1.1,2,1,10,2,3,perhour,2,2,[],[],1907,0.6,-16.9
795,2022-10-17 00:12:19.578512,CGOHI   ,22350,22075,300.8,68.6,-1568,0554,none,A1,1013.6,8000,85.8,,44.862122,-75.389361,8,186,0.1,2,1,10,2,3,perhour,2,2,[],[],1912,0.1,-17.4
796,2022-10-17 00:12:19.581923,UAL5    ,39000,38675,525.5,54.0,0,2416,none,A5,1012.8,39008,63.3,,45.269623,-74.253845,8,186,5.8,2,1,9,1,3,perhour,2,2,[],[],9786,0.1,-22.0
797,2022-10-17 00:12:20.601445,CGOHI   ,22325,22075,300.8,68.6,-1568,0554,none,A1,1013.6,8000,85.8,,44.862578,-75.387715,8,186,0.2,2,1,10,2,3,perhour,2,2,[],[],1941,0.2,-18.0
798,2022-10-17 00:12:20.601713,UAL5    ,39000,38675,526.0,53.9,0,2416,none,A5,1012.8,39008,63.3,,45.279099,-74.235469,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],9799,0.1,-19.5
799,2022-10-17 00:12:21.628578,CGOHI   ,22300,22050,300.8,68.6,-1568,0554,none,A1,1013.6,8000,85.8,,44.86309,-75.385906,8,186,0.3,2,1,10,2,3,perhour,2,2,[],[],1945,0.1,-19.8
800,2022-10-17 00:12:21.628781,UAL5    ,39000,38675,526.9,54.0,0,2416,none,A5,1012.8,39008,63.3,,45.279648,-74.234358,8,186,0.8,2,1,9,1,3,perhour,2,2,[],[],9819,0.2,-15.7
801,2022-10-17 00:12:22.648128,CGOHI   ,22275,22000,300.8,68.6,-1568,0554,none,A1,1013.6,8000,85.8,,44.863602,-75.384097,8,186,0.2,2,1,10,2,3,perhour,2,2,[],[],1954,0.0,-19.5
802,2022-10-17 00:12:22.648396,UAL5    ,39000,38675,526.9,54.0,0,2416,none,A5,1012.8,39008,63.3,,45.282211,-74.229322,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],9830,0.1,-15.8
803,2022-10-17 00:12:23.667788,CGOHI   ,22250,21975,300.8,68.6,-1568,0554,none,A1,1013.6,8000,85.8,,44.864044,-75.382429,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],1961,0.4,-17.5
804,2022-10-17 00:12:23.668077,UAL5    ,39000,38675,526.9,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.283676,-74.22651,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],9837,0.1,-15.8
805,2022-10-17 00:12:24.687606,CGOHI   ,22225,21975,300.8,68.6,-1568,0554,none,A1,1013.6,8000,85.8,,44.864548,-75.380598,8,186,0.5,2,1,10,2,3,perhour,2,2,[],[],1968,0.5,-17.7
806,2022-10-17 00:12:24.690828,UAL5    ,39000,38675,526.9,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.285095,-74.223764,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],9877,0.2,-14.2
807,2022-10-17 00:12:25.714168,CGOHI   ,22200,21925,301.8,68.6,-1568,0554,none,A1,1013.6,8000,85.8,,44.86528,-75.378047,8,186,0.1,2,1,10,2,3,perhour,2,2,[],[],1983,0.1,-13.8
808,2022-10-17 00:12:25.714415,UAL5    ,39000,38675,526.9,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.286514,-74.220952,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],9888,0.2,-14.9
809,2022-10-17 00:12:26.738351,CGOHI   ,22175,21900,302.1,68.4,-1568,0554,none,A1,1013.6,8000,85.8,,44.865601,-75.377001,8,186,0.5,2,1,10,2,3,perhour,2,2,[],[],1989,0.1,-15.6
810,2022-10-17 00:12:26.738660,UAL5    ,39000,38675,526.9,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.286514,-74.220952,8,186,1.2,2,1,9,1,3,perhour,2,2,[],[],9904,0.1,-15.9
811,2022-10-17 00:12:27.755865,CGOHI   ,22125,21850,302.1,68.4,-1568,0554,none,A1,1013.6,8000,85.8,,44.866287,-75.374385,8,186,0.1,2,1,10,2,3,perhour,2,2,[],[],1998,0.1,-16.1
812,2022-10-17 00:12:27.756133,UAL5    ,39000,38675,526.9,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.289834,-74.214522,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],9920,0.0,-15.3
813,2022-10-17 00:12:28.785153,CGOHI   ,22125,21850,302.1,68.4,-1568,0554,none,A1,1013.6,8000,85.8,,44.866767,-75.372776,8,186,0.3,2,1,10,2,3,perhour,2,2,[],[],2003,0.0,-16.5
814,2022-10-17 00:12:28.785436,UAL5    ,39000,38675,526.9,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.291092,-74.212058,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],9927,0.1,-13.8
815,2022-10-17 00:12:29.810227,CGOHI   ,22100,21850,302.1,68.4,-1664,0554,none,A1,1013.6,8000,85.8,,44.86702,-75.371835,8,186,0.8,2,1,10,2,3,perhour,2,2,[],[],2018,0.1,-19.8
816,2022-10-17 00:12:29.810546,UAL5    ,39000,38675,526.9,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.291092,-74.212058,8,186,1.1,2,1,9,1,3,perhour,2,2,[],[],9967,0.2,-14.8
817,2022-10-17 00:12:30.826579,CGOHI   ,22050,21800,303.4,68.3,-1664,0554,none,A1,1013.6,8000,85.8,,44.867792,-75.369091,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2024,0.4,-17.3
818,2022-10-17 00:12:30.826914,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.29425,-74.205911,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],9982,0.0,-15.1
819,2022-10-17 00:12:31.848645,CGOHI   ,22050,21775,303.4,68.3,-1664,0554,none,A1,1013.6,8000,85.8,,44.868073,-75.368173,8,186,1.0,2,1,10,2,3,perhour,2,2,[],[],2030,0.1,-17.5
820,2022-10-17 00:12:31.848979,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.29425,-74.205911,8,186,1.1,2,1,9,1,3,perhour,2,2,[],[],10039,0.4,-15.1
821,2022-10-17 00:12:32.868396,CGOHI   ,22000,21725,303.4,68.3,-1664,0554,none,A1,1013.6,8000,85.8,,44.868988,-75.364903,8,186,0.2,2,1,10,2,3,perhour,2,2,[],[],2035,0.1,-15.0
822,2022-10-17 00:12:32.868638,UAL5    ,39000,38675,527.7,54.0,-128,2416,none,A5,1012.8,39008,63.3,,45.297003,-74.200588,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],10045,0.1,-15.9
823,2022-10-17 00:12:33.918847,CGOHI   ,21975,21700,304.4,68.4,-1664,0554,none,A1,1013.6,8000,85.8,,44.869561,-75.362861,8,186,0.0,2,1,10,2,3,perhour,2,2,[],[],2041,0.0,-15.9
824,2022-10-17 00:12:33.919714,UAL5    ,39000,38675,527.7,54.0,-128,2416,none,A5,1012.8,39008,63.3,,45.2984,-74.197775,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],10057,0.2,-20.4
825,2022-10-17 00:12:34.947662,CGOHI   ,21950,21675,304.4,68.4,-1600,0554,none,A1,1013.6,8000,85.8,,44.870132,-75.360849,8,186,0.1,2,1,10,2,3,perhour,2,2,[],[],2073,0.0,-16.2
826,2022-10-17 00:12:34.952395,UAL5    ,39000,38675,527.7,54.0,-128,2416,none,A5,1012.8,39008,63.3,,45.299843,-74.195028,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],10099,0.2,-15.9
827,2022-10-17 00:12:35.975266,CGOHI   ,21925,21650,304.4,68.4,-1600,0554,none,A1,1013.6,8000,85.8,,44.870399,-75.359914,8,186,0.5,2,1,10,2,3,perhour,2,2,[],[],2081,0.1,-14.6
828,2022-10-17 00:12:35.975583,UAL5    ,39000,38675,527.7,54.0,-128,2416,none,A5,1012.8,39008,63.3,,45.301286,-74.192215,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],10156,0.2,-17.0
829,2022-10-17 00:12:37.006037,CGOHI   ,21900,21625,305.3,68.5,-1600,0554,none,A1,1013.6,8000,85.8,,44.871004,-75.357703,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2088,0.0,-16.5
830,2022-10-17 00:12:37.006312,UAL5    ,39000,38675,527.7,54.0,-128,2416,none,A5,1012.8,39008,63.3,,45.302582,-74.189693,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],10221,0.4,-19.0
831,2022-10-17 00:12:38.029704,CGOHI   ,21875,21600,305.3,68.5,-1600,0554,none,A1,1013.6,8000,85.8,,44.871516,-75.355895,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2094,0.4,-15.9
832,2022-10-17 00:12:38.029958,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.304001,-74.186881,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],10236,0.1,-21.0
833,2022-10-17 00:12:39.163576,CGOHI   ,21825,21575,305.3,68.5,-1600,0554,none,A1,1013.6,8000,85.8,,44.872101,-75.353851,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2105,0.0,-15.1
834,2022-10-17 00:12:39.163993,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,63.3,,45.30529,-74.184377,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],10240,0.2,-21.5
835,2022-10-17 00:12:40.084818,CGOHI   ,21800,21525,305.3,68.5,-1600,0554,none,A1,1013.6,8000,85.8,,44.872633,-75.351808,8,186,0.3,2,1,10,2,3,perhour,2,2,[],[],2114,0.2,-19.7
836,2022-10-17 00:12:40.087839,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,66.8,,45.306885,-74.181322,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],10280,0.0,-22.3
837,2022-10-17 00:12:41.132756,CGOHI   ,21800,21525,305.7,68.3,-1600,0554,none,A1,1013.6,8000,85.8,,44.872959,-75.350669,8,186,0.7,2,1,10,2,3,perhour,2,2,[],[],2117,0.5,-18.9
838,2022-10-17 00:12:41.132998,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,66.8,,45.308304,-74.17851,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],10285,0.6,-22.3
839,2022-10-17 00:12:42.153287,CGOHI   ,21750,21475,306.6,68.4,-1600,0554,none,A1,1013.6,8000,85.8,,44.87352,-75.348685,8,186,0.7,2,1,10,2,3,perhour,2,2,[],[],2120,0.3,-18.8
840,2022-10-17 00:12:42.153478,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,66.8,,45.309723,-74.175764,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],10290,0.6,-21.5
841,2022-10-17 00:12:43.189528,CGOHI   ,21750,21475,306.6,68.4,-1600,0554,none,A1,1013.6,8000,85.8,,44.87352,-75.348685,8,186,1.7,2,1,10,2,3,perhour,2,2,[],[],2123,0.1,-15.8
842,2022-10-17 00:12:43.190074,UAL5    ,38975,38650,527.7,54.0,-64,2416,none,A5,1012.8,39008,66.8,,45.311188,-74.172952,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],10306,0.3,-22.0
843,2022-10-17 00:12:44.214687,CGOHI   ,21700,21425,307.0,68.2,-1600,0554,none,A1,1013.6,8000,85.8,,44.874481,-75.34535,8,186,0.9,2,1,10,2,3,perhour,2,2,[],[],2127,0.1,-14.9
844,2022-10-17 00:12:44.214978,UAL5    ,39000,38650,527.7,54.0,-64,2416,none,A5,1012.8,39008,66.8,,45.312459,-74.170443,8,186,0.8,2,1,9,1,3,perhour,2,2,[],[],10328,0.0,-23.4
845,2022-10-17 00:12:45.291901,CGOHI   ,21675,21400,307.0,68.2,-1600,0554,none,A1,1013.6,8000,85.8,,44.875305,-75.342342,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2157,0.2,-15.8
846,2022-10-17 00:12:45.292150,UAL5    ,38975,38650,527.7,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.314026,-74.167328,8,186,0.8,2,1,9,1,3,perhour,2,2,[],[],10340,0.0,-22.8
847,2022-10-17 00:12:46.310982,CGOHI   ,21625,21350,307.5,68.4,-1600,0554,none,A1,1013.6,8000,85.8,,44.876038,-75.339791,8,186,0.1,2,1,10,2,3,perhour,2,2,[],[],2164,0.0,-15.8
848,2022-10-17 00:12:46.311247,UAL5    ,38975,38650,528.5,54.1,-64,2416,none,A5,1012.8,39008,70.3,,45.315445,-74.164516,8,186,0.8,2,1,9,1,3,perhour,2,2,[],[],10344,0.4,-22.4
849,2022-10-17 00:12:47.332539,CGOHI   ,21625,21350,307.5,68.4,-1600,0554,none,A1,1013.6,8000,85.8,,44.876495,-75.338287,8,186,0.3,2,1,10,2,3,perhour,2,2,[],[],2171,0.2,-19.0
850,2022-10-17 00:12:47.332963,UAL5    ,38975,38650,528.5,54.1,0,2416,none,A5,1012.8,39008,70.3,,45.317021,-74.161466,8,186,0.7,2,1,9,1,3,perhour,2,2,[],[],10347,0.1,-22.3
851,2022-10-17 00:12:48.354168,CGOHI   ,21600,21350,307.5,68.4,-1600,0554,none,A1,1013.6,8000,85.8,,44.876962,-75.336601,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2174,0.4,-19.3
852,2022-10-17 00:12:48.354515,UAL5    ,38975,38650,528.5,54.1,-64,2416,none,A5,1012.8,39008,70.3,,45.317021,-74.161466,8,186,1.7,2,1,9,1,3,perhour,2,2,[],[],10354,0.2,-20.8
853,2022-10-17 00:12:49.389675,CGOHI   ,21550,21275,307.5,68.4,-1600,0554,none,A1,1013.6,8000,85.8,,44.877475,-75.334726,8,186,0.5,2,1,10,2,3,perhour,2,2,[],[],2179,0.5,-18.3
854,2022-10-17 00:12:49.390030,UAL5    ,38975,38650,528.5,54.1,-64,2416,none,A5,1012.8,39008,70.3,,45.319907,-74.155839,8,186,0.8,2,1,9,1,3,perhour,2,2,[],[],10386,0.1,-19.2
855,2022-10-17 00:12:50.416605,CGOHI   ,21550,21275,308.4,68.5,-1600,0554,none,A1,1013.6,8000,85.8,,44.877475,-75.334726,8,186,1.5,2,1,10,2,3,perhour,2,2,[],[],2180,0.1,-18.4
856,2022-10-17 00:12:50.416879,UAL5    ,38975,38650,528.5,54.1,-64,2416,none,A5,1012.8,39008,70.3,,45.321213,-74.153333,8,186,0.9,2,1,9,1,3,perhour,2,2,[],[],10394,0.4,-18.5
857,2022-10-17 00:12:51.441110,CGOHI   ,21500,21225,308.4,68.5,-1600,0554,none,A1,1013.6,8000,85.8,,44.878499,-75.331041,8,186,0.5,2,1,10,2,3,perhour,2,2,[],[],2187,0.2,-18.2
858,2022-10-17 00:12:51.441377,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.32391,-74.148001,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],10401,0.0,-17.2
859,2022-10-17 00:12:52.655063,CGOHI   ,21500,21225,308.4,68.5,-1600,0554,none,A1,1013.6,8000,85.8,,44.878499,-75.331041,8,186,1.6,2,1,10,2,3,perhour,2,2,[],[],2190,0.3,-18.4
860,2022-10-17 00:12:52.655292,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.32391,-74.148001,8,186,1.1,2,1,9,1,3,perhour,2,2,[],[],10427,0.1,-17.8
861,2022-10-17 00:12:53.526908,CGOHI   ,21450,21175,308.4,68.5,-1600,0554,none,A1,1013.6,8000,85.8,,44.87943,-75.327692,8,186,0.8,2,1,10,2,3,perhour,2,2,[],[],2191,0.8,-18.6
862,2022-10-17 00:12:53.527264,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.326935,-74.142151,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],10447,0.1,-18.4
863,2022-10-17 00:12:54.574795,CGOHI   ,21425,21175,308.4,68.5,-1600,0554,none,A1,1013.6,8000,85.8,,44.880175,-75.325079,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2194,0.4,-20.1
864,2022-10-17 00:12:54.575173,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.328193,-74.139628,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],10482,0.2,-19.6
865,2022-10-17 00:12:55.601246,CGOHI   ,21375,21150,308.8,68.3,-1600,0554,none,A1,1013.6,8000,85.8,,44.880753,-75.322985,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2199,0.1,-19.5
866,2022-10-17 00:12:55.604894,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.329636,-74.136814,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],10488,0.3,-19.9
867,2022-10-17 00:12:56.623053,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.33108,-74.134,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],10492,0.2,-20.4
868,2022-10-17 00:12:57.647609,CGOHI   ,21350,21150,308.8,68.3,-1600,0554,none,A1,1013.6,8000,85.8,,44.881664,-75.319854,8,186,0.7,2,1,10,2,3,perhour,2,2,[],[],2204,0.1,-20.5
869,2022-10-17 00:12:57.647813,UAL5    ,39000,38675,527.7,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.332657,-74.130968,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],10513,0.1,-21.8
870,2022-10-17 00:12:58.675479,CGOHI   ,21325,21050,309.2,68.2,-1600,0554,none,A1,1013.6,8000,85.8,,44.882263,-75.317819,8,186,0.7,2,1,10,2,3,perhour,2,2,[],[],2207,0.4,-20.7
871,2022-10-17 00:12:58.675741,UAL5    ,39000,38675,528.3,53.9,-128,2416,none,A5,1012.8,39008,70.3,,45.334076,-74.128156,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],10530,0.2,-21.5
872,2022-10-17 00:12:59.698206,CGOHI   ,21275,21000,309.2,68.2,-1632,0554,none,A1,1013.6,8000,85.8,,44.883061,-75.314964,8,186,0.2,2,1,10,2,3,perhour,2,2,[],[],2238,0.1,-17.7
873,2022-10-17 00:12:59.698423,UAL5    ,39000,38675,528.3,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.335688,-74.125091,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],10568,0.2,-19.7
874,2022-10-17 00:13:00.740405,CGOHI   ,21250,20975,308.8,68.3,-1632,0554,none,A1,1013.6,8000,85.8,,44.883499,-75.313307,8,186,0.3,2,1,10,2,3,perhour,2,2,[],[],2241,0.0,-18.3
875,2022-10-17 00:13:00.742837,UAL5    ,39000,38675,528.3,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.336805,-74.122813,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],10580,0.1,-17.9
876,2022-10-17 00:13:01.769487,CGOHI   ,21250,20975,308.8,68.3,-1632,0554,none,A1,1013.6,8000,85.8,,44.883499,-75.313307,8,186,1.4,2,1,10,2,3,perhour,2,2,[],[],2244,0.3,-19.6
877,2022-10-17 00:13:01.769797,UAL5    ,39000,38675,528.3,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.338249,-74.120067,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],10585,0.1,-16.9
878,2022-10-17 00:13:02.803784,CGOHI   ,21200,20925,308.8,68.3,-1632,0554,none,A1,1013.6,8000,85.8,,44.884504,-75.309739,8,186,0.5,2,1,10,2,3,perhour,2,2,[],[],2248,0.5,-17.8
879,2022-10-17 00:13:02.804125,UAL5    ,38975,38650,527.4,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.339692,-74.117253,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],10601,0.1,-15.5
880,2022-10-17 00:13:03.833160,CGOHI   ,21175,20925,308.8,68.3,-1632,0554,none,A1,1013.6,8000,85.8,,44.88483,-75.308667,8,186,1.0,2,1,10,2,3,perhour,2,2,[],[],2251,0.4,-17.3
881,2022-10-17 00:13:03.833357,UAL5    ,38975,38650,527.4,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.341135,-74.114439,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],10610,0.0,-15.9
882,2022-10-17 00:13:04.876031,CGOHI   ,21175,20925,308.8,68.3,-1632,0554,none,A1,1013.6,8000,85.8,,44.88483,-75.308667,8,186,2.0,2,1,10,2,3,perhour,2,2,[],[],2252,0.1,-17.4
883,2022-10-17 00:13:04.876307,UAL5    ,38975,38650,527.4,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.342578,-74.111693,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],10651,0.0,-15.8
884,2022-10-17 00:13:05.895991,CGOHI   ,21100,20850,309.7,68.4,-1632,0554,none,A1,1013.6,8000,85.8,,44.886319,-75.303374,8,186,0.3,2,1,10,2,3,perhour,2,2,[],[],2257,0.2,-17.5
885,2022-10-17 00:13:05.899088,UAL5    ,38975,38650,527.4,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.344147,-74.108603,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],10666,0.2,-18.6
886,2022-10-17 00:13:07.939489,CGOHI   ,21075,20850,309.7,68.4,-1632,0554,none,A1,1013.6,8000,85.8,,44.886795,-75.301732,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2260,0.4,-17.8
887,2022-10-17 00:13:07.940138,UAL5    ,38975,38650,527.4,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.346302,-74.104391,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],10676,0.0,-18.0
888,2022-10-17 00:13:08.967536,CGOHI   ,21075,20800,308.8,68.3,-1632,0554,none,A1,1013.6,8000,85.8,,44.887064,-75.300762,8,186,0.9,2,1,10,2,3,perhour,2,2,[],[],2264,0.1,-20.2
889,2022-10-17 00:13:08.967763,UAL5    ,38975,38650,527.4,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.347187,-74.102716,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],10706,0.1,-18.7
890,2022-10-17 00:13:09.990860,CGOHI   ,21075,20800,309.2,68.2,-1632,0554,none,A1,1013.6,8000,85.8,,44.887064,-75.300762,8,186,2.0,2,1,10,2,3,perhour,2,2,[],[],2265,0.7,-21.3
891,2022-10-17 00:13:09.991945,UAL5    ,38975,38650,527.4,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.34845,-74.100233,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],10714,0.0,-19.6
892,2022-10-17 00:13:11.013372,CGOHI   ,21000,20725,309.2,68.2,-1664,0554,none,A1,1013.6,8000,85.8,,44.888507,-75.295537,8,186,0.2,2,1,10,2,3,perhour,2,2,[],[],2297,0.1,-17.6
893,2022-10-17 00:13:11.013663,UAL5    ,38975,38650,527.4,53.9,-64,2416,none,A5,1012.8,39008,70.3,,45.350739,-74.095786,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],10754,0.1,-20.2
894,2022-10-17 00:13:12.048227,CGOHI   ,21000,20725,309.2,68.2,-1664,0554,none,A1,1013.6,8000,85.8,,44.888507,-75.295537,8,186,1.3,2,1,10,2,3,perhour,2,2,[],[],2300,0.1,-18.3
895,2022-10-17 00:13:12.048616,UAL5    ,38975,38650,526.9,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.351334,-74.094674,8,186,0.7,2,1,9,1,3,perhour,2,2,[],[],10775,0.0,-18.9
896,2022-10-17 00:13:13.080516,CGOHI   ,20950,20675,309.2,68.2,-1664,0554,none,A1,1013.6,8000,85.8,,44.889221,-75.2931,8,186,1.0,2,1,10,2,3,perhour,2,2,[],[],2304,0.7,-18.6
897,2022-10-17 00:13:13.080709,UAL5    ,38975,38650,526.9,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.353471,-74.090457,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],10892,0.0,-18.3
898,2022-10-17 00:13:14.105788,CGOHI   ,20900,20625,310.1,68.2,-1664,0554,none,A1,1013.6,8000,85.8,,44.890045,-75.290157,8,186,0.4,2,1,10,2,3,perhour,2,2,[],[],2309,0.2,-19.3
899,2022-10-17 00:13:14.106435,UAL5    ,38975,38650,526.9,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.354356,-74.088782,8,186,0.7,2,1,9,1,3,perhour,2,2,[],[],10929,0.1,-19.2
900,2022-10-17 00:13:15.133667,CGOHI   ,20875,20600,309.7,68.4,-1664,0554,none,A1,1013.6,8000,85.8,,44.890686,-75.287868,8,186,0.3,2,1,10,2,3,perhour,2,2,[],[],2315,0.2,-18.4
901,2022-10-17 00:13:15.134002,UAL5    ,38975,38650,526.9,54.0,-64,2416,none,A5,1012.8,39008,70.3,,45.356357,-74.084897,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],10968,0.1,-18.5
902,2022-10-17 00:13:16.157198,CGOHI   ,20850,20575,309.7,68.4,-1664,0554,none,A1,1013.6,8000,85.8,,44.891301,-75.285823,8,186,0.2,2,1,10,2,3,perhour,2,2,[],[],2340,0.1,-20.5
903,2022-10-17 00:13:16.157499,UAL5    ,38975,38650,527.7,54.0,0,2416,none,A5,1012.8,39008,70.3,,45.356916,-74.083758,8,186,0.9,2,1,9,1,3,perhour,2,2,[],[],10985,0.0,-19.0
904,2022-10-17 00:13:17.181191,CGOHI   ,20825,20550,309.7,68.4,-1664,0554,none,A1,1013.6,8000,85.8,,44.891739,-75.28414,8,186,0.3,2,1,10,2,3,perhour,2,2,[],[],2346,0.1,-18.4
905,2022-10-17 00:13:17.181488,UAL5    ,38975,38650,527.7,54.0,0,2416,none,A5,1012.8,39008,70.3,,45.359197,-74.07927,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],11043,0.4,-18.8
906,2022-10-17 00:13:18.206276,CGOHI   ,20800,20550,309.7,68.4,-1664,0554,none,A1,1013.6,8000,85.8,,44.892045,-75.283211,8,186,0.8,2,1,10,2,3,perhour,2,2,[],[],2348,0.8,-17.8
907,2022-10-17 00:13:18.207086,UAL5    ,38975,38650,527.7,54.0,0,2416,none,A5,1012.8,39008,70.3,,45.36064,-74.076456,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],11124,0.1,-19.3
908,2022-10-17 00:13:19.226310,CGOHI   ,20775,20525,309.7,68.4,-1664,0554,none,A1,1013.6,8000,85.8,,44.892557,-75.281335,8,186,1.0,2,1,10,2,3,perhour,2,2,[],[],2352,0.9,-19.6
909,2022-10-17 00:13:19.226669,UAL5    ,38975,38650,527.7,54.0,0,2416,none,A5,1012.8,39008,70.3,,45.362083,-74.07371,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],11152,0.3,-20.6
910,2022-10-17 00:13:20.253225,CGOHI   ,20750,20475,309.7,68.4,-1664,0554,none,A1,1013.6,8000,85.8,,44.89307,-75.279459,8,186,0.9,2,1,10,2,3,perhour,2,2,[],[],2358,0.6,-19.5
911,2022-10-17 00:13:20.253548,UAL5    ,38975,38650,527.7,54.0,0,2416,none,A5,1012.8,39008,70.3,,45.36348,-74.070896,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],11192,0.0,-19.0
